"sourceLabels","relationshipType","targetLabels","relationshipCount","Source Cypher File: domains/overview/queries/overview/Node_labels_and_their_relationships.cypher"
"Interface,InternalJavaType,ConnectedInternalJavaType,Class","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType,Class,Record",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Class,Record","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType,Record,Class",1,""
"Record,InternalJavaType,ConnectedInternalJavaType","SIMILAR","Record,InternalJavaType,ConnectedInternalJavaType,Interface,Class,Enum",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Enum","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Enum,Interface",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Record,Interface","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,Interface","SIMILAR","Record,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Interface,Record,Enum,Annotation","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration,Interface","SIMILAR","Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Class,GenericDeclaration","SIMILAR","Record,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Record,Interface","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Throwable",1,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType,Interface,GenericDeclaration",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Class","SIMILAR","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Record","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Class,Enum","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Annotation","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Annotation","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Enum,Interface","SIMILAR","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Throwable,GenericDeclaration,Interface","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Annotation","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Annotation","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Enum,GenericDeclaration","SIMILAR","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Enum,GenericDeclaration,Interface","SIMILAR","Enum,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Enum,GenericDeclaration,Record","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Enum","SIMILAR","Record,InternalJavaType,ConnectedInternalJavaType,Class",1,""
"GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType,Record,Class","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Throwable","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,Throwable,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Interface","SIMILAR","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Enum,InternalJavaType,ConnectedInternalJavaType,Interface,Class","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Record,Class","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Class,Enum","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,GenericDeclaration,Class,Throwable","SIMILAR","GenericDeclaration,Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Record","SIMILAR","Annotation,InternalJavaType,ConnectedInternalJavaType",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Interface","SIMILAR","Annotation,InternalJavaType,ConnectedInternalJavaType",1,""
"Class,InternalJavaType,ConnectedInternalJavaType,Interface,Enum","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Enum,Class","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Enum,InternalJavaType,ConnectedInternalJavaType","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
"Annotation,InternalJavaType,ConnectedInternalJavaType,Interface,Record","SIMILAR","Annotation,InternalJavaType,ConnectedInternalJavaType",1,""
"GenericDeclaration,Record,InternalJavaType,ConnectedInternalJavaType","SIMILAR","GenericDeclaration,Record,InternalJavaType,ConnectedInternalJavaType,Interface",1,""
"Interface,InternalJavaType,ConnectedInternalJavaType,Record,Enum,Class","SIMILAR","Class,InternalJavaType,ConnectedInternalJavaType",1,""
"Record,InternalJavaType,ConnectedInternalJavaType,Enum","SIMILAR","Interface,InternalJavaType,ConnectedInternalJavaType",1,""
