"artifactName","artifactPackages","artifactTypes","artifactExternalPackages","artifactExternalCallingPackages","artifactExternalCallingPackagesRate","externalPackageName","numberOfPackages","numberOfTypes","packagesCallingExternalRate","typesCallingExternalRate","nameOfPackages","someTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_and_external_package.cypher"
"axon-messaging-4.12.2",70,830,50,57,81.43,"reactor.core.publisher",2,18,2.857142857142857,2.1686746987951806,"org.axonframework.messaging.responsetypes,org.axonframework.queryhandling","org.axonframework.messaging.responsetypes.PublisherResponseType,org.axonframework.messaging.responsetypes.OptionalResponseType,org.axonframework.messaging.responsetypes.MultipleInstancesResponseType,org.axonframework.messaging.responsetypes.InstanceResponseType,org.axonframework.queryhandling.DefaultSubscriptionQueryResult,org.axonframework.queryhandling.FluxSinkWrapper,org.axonframework.queryhandling.SubscriptionQueryBackpressure,org.axonframework.queryhandling.QueryBus$1,org.axonframework.queryhandling.SimpleQueryBus$CatchLastError",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.fasterxml.jackson.core",1,3,1.4285714285714286,0.3614457831325301,"org.axonframework.serialization.json","org.axonframework.serialization.json.MetaDataDeserializer,org.axonframework.serialization.json.JacksonSerializer,org.axonframework.serialization.json.JsonNodeToByteArrayConverter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.fasterxml.jackson.databind",1,7,1.4285714285714286,0.8433734939759037,"org.axonframework.serialization.json","org.axonframework.serialization.json.ObjectNodeToJsonNodeConverter,org.axonframework.serialization.json.MetaDataDeserializer,org.axonframework.serialization.json.ByteArrayToJsonNodeConverter,org.axonframework.serialization.json.JacksonSerializer,org.axonframework.serialization.json.JacksonSerializer$Builder,org.axonframework.serialization.json.JsonNodeToByteArrayConverter,org.axonframework.serialization.json.JsonNodeToObjectNodeConverter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.fasterxml.jackson.databind.jsontype",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.serialization.json","org.axonframework.serialization.json.MetaDataDeserializer",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.fasterxml.jackson.databind.module",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.serialization.json","org.axonframework.serialization.json.JacksonSerializer",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.fasterxml.jackson.databind.node",1,2,1.4285714285714286,0.24096385542168675,"org.axonframework.serialization.json","org.axonframework.serialization.json.ObjectNodeToJsonNodeConverter,org.axonframework.serialization.json.JsonNodeToObjectNodeConverter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.fasterxml.jackson.databind.type",1,3,1.4285714285714286,0.3614457831325301,"org.axonframework.serialization.json","org.axonframework.serialization.json.MetaDataDeserializer,org.axonframework.serialization.json.JacksonSerializer,org.axonframework.serialization.json.JacksonSerializer$Builder",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.fasterxml.jackson.datatype.jsr310",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.serialization.json","org.axonframework.serialization.json.JacksonSerializer",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.thoughtworks.xstream.converters",1,3,1.4285714285714286,0.3614457831325301,"org.axonframework.serialization","org.axonframework.serialization.GapAwareTrackingTokenConverter,org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter,org.axonframework.serialization.GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.thoughtworks.xstream.converters.collections",1,3,1.4285714285714286,0.3614457831325301,"org.axonframework.serialization","org.axonframework.serialization.GapAwareTrackingTokenConverter,org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter,org.axonframework.serialization.GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.thoughtworks.xstream.io.xml",1,2,1.4285714285714286,0.24096385542168675,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.XStreamSerializer,org.axonframework.serialization.xml.CompactDriver",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"com.thoughtworks.xstream.mapper",1,4,1.4285714285714286,0.4819277108433735,"org.axonframework.serialization","org.axonframework.serialization.GapAwareTrackingTokenConverter,org.axonframework.serialization.AbstractXStreamSerializer,org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter,org.axonframework.serialization.GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"jakarta.validation",1,2,1.4285714285714286,0.24096385542168675,"org.axonframework.messaging.interceptors","org.axonframework.messaging.interceptors.BeanValidationInterceptor,org.axonframework.messaging.interceptors.JSR303ViolationException",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"javax.cache",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"javax.cache.configuration",1,2,1.4285714285714286,0.24096385542168675,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter,org.axonframework.common.caching.JCacheAdapter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"javax.cache.event",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"javax.validation",1,2,1.4285714285714286,0.24096385542168675,"org.axonframework.messaging.interceptors.legacyvalidation","org.axonframework.messaging.interceptors.legacyvalidation.BeanValidationInterceptor,org.axonframework.messaging.interceptors.legacyvalidation.JSR303ViolationException",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"net.sf.ehcache",1,2,1.4285714285714286,0.24096385542168675,"org.axonframework.common.caching","org.axonframework.common.caching.EhCacheAdapter,org.axonframework.common.caching.EhCacheAdapter$CacheEventListenerAdapter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"net.sf.ehcache.event",1,2,1.4285714285714286,0.24096385542168675,"org.axonframework.common.caching","org.axonframework.common.caching.EhCacheAdapter,org.axonframework.common.caching.EhCacheAdapter$CacheEventListenerAdapter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"nu.xom",1,3,1.4285714285714286,0.3614457831325301,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.InputStreamToXomConverter,org.axonframework.serialization.xml.XomToStringConverter,org.axonframework.serialization.xml.XStreamSerializer",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.apache.avro",1,4,1.4285714285714286,0.4819277108433735,"org.axonframework.serialization.avro","org.axonframework.serialization.avro.SchemaIncompatibilityChecker,org.axonframework.serialization.avro.AvroUtil,org.axonframework.serialization.avro.SpecificRecordBaseSerializerStrategy,org.axonframework.serialization.avro.DefaultSchemaIncompatibilityChecker",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.apache.avro.generic",1,6,1.4285714285714286,0.7228915662650602,"org.axonframework.serialization.avro","org.axonframework.serialization.avro.AvroSerializer,org.axonframework.serialization.avro.AvroUtil,org.axonframework.serialization.avro.GenericRecordToByteArrayConverter,org.axonframework.serialization.avro.SpecificRecordBaseSerializerStrategy,org.axonframework.serialization.avro.AvroSerializerStrategy,org.axonframework.serialization.avro.ByteArrayToGenericRecordConverter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.apache.avro.io",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.serialization.avro","org.axonframework.serialization.avro.ByteArrayToGenericRecordConverter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.apache.avro.message",1,5,1.4285714285714286,0.6024096385542168,"org.axonframework.serialization.avro","org.axonframework.serialization.avro.AvroUtil,org.axonframework.serialization.avro.GenericRecordToByteArrayConverter,org.axonframework.serialization.avro.SpecificRecordBaseSerializerStrategy,org.axonframework.serialization.avro.AvroSerializer$Builder,org.axonframework.serialization.avro.ByteArrayToGenericRecordConverter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.apache.avro.specific",1,2,1.4285714285714286,0.24096385542168675,"org.axonframework.serialization.avro","org.axonframework.serialization.avro.AvroUtil,org.axonframework.serialization.avro.SpecificRecordBaseSerializerStrategy",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.apache.avro.util",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.serialization.avro","org.axonframework.serialization.avro.AvroSerializer",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.apache.commons.lang3.tuple",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.serialization.avro","org.axonframework.serialization.avro.DefaultSchemaIncompatibilityChecker",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.dom4j",1,3,1.4285714285714286,0.3614457831325301,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.Dom4JToByteArrayConverter,org.axonframework.serialization.xml.XStreamSerializer,org.axonframework.serialization.xml.InputStreamToDom4jConverter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.dom4j.io",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.InputStreamToDom4jConverter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.ehcache.config",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.common.caching","org.axonframework.common.caching.EhCache3Adapter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.ehcache.core",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.common.caching","org.axonframework.common.caching.EhCache3Adapter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.ehcache.event",1,3,1.4285714285714286,0.3614457831325301,"org.axonframework.common.caching","org.axonframework.common.caching.EhCache3Adapter$1,org.axonframework.common.caching.EhCache3Adapter$CacheEventListenerAdapter,org.axonframework.common.caching.EhCache3Adapter",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.jobrunr.jobs.states",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.deadline.jobrunr","org.axonframework.deadline.jobrunr.JobRunrDeadlineManager",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"org.quartz.impl.matchers",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.deadline.quartz","org.axonframework.deadline.quartz.QuartzDeadlineManager",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"reactor.core",1,1,1.4285714285714286,0.12048192771084337,"org.axonframework.queryhandling","org.axonframework.queryhandling.FluxSinkWrapper",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"reactor.util.concurrent",1,2,1.4285714285714286,0.24096385542168675,"org.axonframework.queryhandling","org.axonframework.queryhandling.QueryGateway,org.axonframework.queryhandling.QueryBus",""
"axon-messaging-4.12.2",70,830,50,57,81.43,"reactor.util.context",1,2,1.4285714285714286,0.24096385542168675,"org.axonframework.queryhandling","org.axonframework.queryhandling.SimpleQueryBus$MonitorCallbackContextWriter,org.axonframework.queryhandling.SimpleQueryBus$SuccessReporter",""
"axon-modelling-4.12.2",10,158,5,7,70,"org.slf4j",6,9,60,5.69620253164557,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.modelling.saga.repository.jpa,org.axonframework.modelling.saga.repository.legacyjpa","org.axonframework.modelling.command.AbstractRepository,org.axonframework.modelling.command.LockingRepository,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.saga.AbstractResourceInjector,org.axonframework.modelling.saga.AbstractSagaManager,org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore,org.axonframework.modelling.saga.repository.jpa.JpaSagaStore,org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore",""
"axon-modelling-4.12.2",10,158,5,7,70,"javax.annotation",4,32,40,20.253164556962027,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga,org.axonframework.modelling.command.legacyjpa","org.axonframework.modelling.command.AbstractRepository$Builder,org.axonframework.modelling.command.CommandTargetResolver,org.axonframework.modelling.command.NoArgumentConstructorCreationPolicyAggregateFactory,org.axonframework.modelling.command.GenericJpaRepository$Builder,org.axonframework.modelling.command.AbstractRepository,org.axonframework.modelling.command.VersionedAggregateIdentifier,org.axonframework.modelling.command.ForwardNone,org.axonframework.modelling.command.CreationPolicyAggregateFactory,org.axonframework.modelling.command.LockingRepository$Builder",""
"axon-modelling-4.12.2",10,158,5,7,70,"javax.persistence",3,5,30,3.1645569620253164,"org.axonframework.modelling.command.legacyjpa,org.axonframework.modelling.saga.repository.jpa,org.axonframework.modelling.saga.repository.legacyjpa","org.axonframework.modelling.command.legacyjpa.GenericJpaRepository,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry,org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry,org.axonframework.modelling.saga.repository.jpa.SagaEntry,org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore",""
"axon-modelling-4.12.2",10,158,5,7,70,"com.fasterxml.jackson.annotation",2,2,20,1.2658227848101267,"org.axonframework.modelling.command,org.axonframework.modelling.saga","org.axonframework.modelling.command.AggregateScopeDescriptor,org.axonframework.modelling.saga.SagaScopeDescriptor",""
"axon-modelling-4.12.2",10,158,5,7,70,"jakarta.persistence",2,4,20,2.5316455696202533,"org.axonframework.modelling.command,org.axonframework.modelling.saga.repository.jpa","org.axonframework.modelling.command.GenericJpaRepository,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry,org.axonframework.modelling.saga.repository.jpa.JpaSagaStore,org.axonframework.modelling.saga.repository.jpa.SagaEntry",""
"axon-eventsourcing-4.12.2",9,133,4,6,66.67,"javax.annotation",6,28,66.66666666666666,21.052631578947366,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventsourcing.EventSourcingRepository$Builder,org.axonframework.eventsourcing.SnapshotTrigger,org.axonframework.eventsourcing.FilteringEventStorageEngine,org.axonframework.eventsourcing.AbstractSnapshotter,org.axonframework.eventsourcing.SnapshotTriggerDefinition,org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition,org.axonframework.eventsourcing.NoSnapshotTriggerDefinition,org.axonframework.eventsourcing.AbstractSnapshotTrigger,org.axonframework.eventsourcing.AggregateSnapshotter$Builder",""
"axon-eventsourcing-4.12.2",9,133,4,6,66.67,"org.slf4j",5,14,55.55555555555556,10.526315789473683,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventsourcing.AbstractSnapshotter,org.axonframework.eventsourcing.AbstractSnapshotter$SilentTask,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventProducer,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore,org.axonframework.eventsourcing.eventstore.AbstractEventStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Cleaner,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine",""
"axon-eventsourcing-4.12.2",9,133,4,6,66.67,"javax.persistence",3,5,33.33333333333333,3.7593984962406015,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry,org.axonframework.eventsourcing.eventstore.jpa.DomainEventEntry,org.axonframework.eventsourcing.eventstore.jpa.SnapshotEventEntry,org.axonframework.eventsourcing.eventstore.legacyjpa.JpaEventStorageEngine,org.axonframework.eventsourcing.eventstore.legacyjpa.SQLErrorCodesResolver",""
"axon-eventsourcing-4.12.2",9,133,4,6,66.67,"jakarta.persistence",2,5,22.22222222222222,3.7593984962406015,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry,org.axonframework.eventsourcing.eventstore.jpa.DomainEventEntry,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine,org.axonframework.eventsourcing.eventstore.jpa.SnapshotEventEntry",""
